,Water_Runoff,Coastal,Landslide,Storm_Surface,Riverine,Precipitation,Evapotranspiration,Skin_Reservoir,Evaporation,Soil_Temperature,Radiative_Temperature,Soil_Water,LeafArea,Soil_Level,Latent_Heat,Soil_Level,Soil_Heat,Wind_Speed,Soil_Moisture,Surface_Pressure,Vapor_Pressure,Groundwater_Runoff,Sensible_Heat,Humidity,Dew,Density,Heatwave,Water_Deficit,Surface_Air,Temperature,Food,Battles,Explosions/Remote violence,Protests,Riots,Strategic developments,Violence against civilians,total_event_types,"fatalities, Battles","fatalities, Explosions/Remote violence","fatalities, Protests","fatalities, Riots","fatalities, Strategic developments","fatalities, Violence against civilians","total_fatalities, "
243,0.132593,-3.327747,105.56357,2.640751,-4.891404,6.5461273,-9.528085,7.105776,-3.304301,-2.9940867,-0.21638934,5.3779893,-6.422576,4.8620605,-6.858769,4.8620605,-9.041955,10.276504,-9.076216,4.6826034,0.7662117,2.0104563,-5.5001535,-8.337376,-4.097033,9856.275,14.088339,0.99002343,-0.70756716,5.3112698,-1.0534435e+22,2,11,15,3,4,1,36,2,3,0,0,1,1,7
244,-13.688582,-7.5884414,-28.275543,-10.06835,-10.300482,2.8149242,-7.2111773,-11.915706,6.6159945,-9.789415,-3.6662347,1.076365,-1.5041591,-5.1254363,-9.555297,-5.1254363,10.24482,-7.2413435,-4.148342,-7.041307,-4.5254054,-7.8074756,-9.388572,4.23699,7.6612673,-142.13283,14.581948,-7.5046687,-9.406772,-6.5304666,-7.880719e+36,2,0,0,0,0,0,2,3,0,0,0,0,0,3
245,10.669686,-0.028158631,-32.115517,8.838488,-0.34441736,-9.049506,3.9645357,8.019842,-5.764438,8.731159,11.88062,-5.8358665,11.154823,8.404344,-2.163153,8.404344,-0.7932985,5.303237,4.661233,9.359444,7.9419065,10.364404,7.9994087,-6.6891603,-5.6840677,-151.36774,-8.636371,6.8116083,11.308355,9.707422,-7.880719e+36,0,3,0,0,0,0,3,0,0,0,0,0,0,0
246,8.712695,1.3090752,-16.932844,8.297338,1.6547309,-5.495229,3.4845893,4.9325724,-6.634456,7.8935738,12.741392,-5.276735,10.353534,-7.4256787,-2.3943415,-7.4256787,0.4536505,2.8163786,4.7670836,9.948034,7.962645,11.526272,6.045475,-6.162647,-6.2010727,-152.51442,-8.427406,8.123556,10.845871,10.017007,-7.880719e+36,1,0,5,2,0,1,9,1,0,0,0,0,0,1
247,4.6850634,6.718748,-21.02974,4.9379616,2.4596324,-4.5065823,0.2653367,2.4207153,0.58345705,3.3232172,5.1601477,-3.297317,6.4118614,5.2750444,2.2273304,5.2750444,-7.82158,1.3585482,-9.293039,3.2724319,2.9890664,6.13422,-2.668355,6.607055,0.12832722,-161.5687,5.8642898,4.231485,4.0581985,4.657053,-7.880719e+36,5,11,3,0,9,0,28,3,9,0,0,0,0,12
248,11.415809,-4.47794,-19.03663,10.919894,-5.4182663,-9.527081,-2.764558,10.212925,-4.067855,8.991165,14.028114,-7.0911794,11.544149,-8.691272,-19.137312,-8.691272,-0.3850484,5.226392,6.4613786,10.249353,9.332214,9.813601,9.381194,-7.3982377,-8.711149,-147.04568,-10.135788,10.149129,11.78668,11.427123,-7.880719e+36,8,73,2,0,1,1,85,7,8,0,0,0,13,28
249,10.098058,0.7868811,-16.21785,9.764381,1.6100323,-6.632152,2.277375,5.648318,-6.5597563,9.07757,12.124628,11.729371,-5.4846478,9.369928,5.7249546,9.369928,0.4653691,2.8104253,5.3421264,10.318207,9.437378,10.729328,8.226067,-7.3649716,-7.2844124,-146.82985,-9.289856,9.140106,11.31023,10.514697,-7.880719e+36,0,0,1,0,0,0,1,0,0,0,0,0,0,0
250,-3.0619123,3.0937545,105.63506,-0.66955966,-3.472943,-2.330921,-1.9450909,-4.483737,1.8768994,-1.7234708,1.1954514,8.001939,1.3401872,0.55577976,-11.736503,0.55577976,7.1217585,9.599663,-2.0021765,0.358642,-7.625157,-5.9247594,-1.4972233,3.984727,-1.1756948,-161.15901,8.104087,-11.073674,-5.499164,-0.5394201,-7.880719e+36,0,0,3,1,1,1,6,0,0,0,0,0,1,1
251,9.581787,12.364976,-17.075544,10.4976635,6.27476,-6.442266,4.323967,4.9727187,-6.778018,7.551027,11.000833,-5.7845507,-5.732429,8.830929,-2.8763762,8.830929,3.0299711,3.0787318,-8.091947,9.001934,7.7814784,9.299522,7.747937,-4.2443457,-6.5212884,-145.61258,-8.15137,7.840395,10.407796,9.740426,1.4185293e+38,0,0,9,4,0,0,13,0,0,0,3,0,0,3
252,7.431531,16.16342,-20.52723,6.0132313,10.052896,-7.143721,2.671488,3.992408,-6.775666,6.257703,9.984525,-2.4631386,-2.2519677,6.806297,-3.1844862,6.806297,1.7544603,2.5100157,3.5993564,7.7573166,6.09437,-1.5290713,4.7323246,-6.218369,-3.7926118,-142.09128,-6.791108,7.5763106,8.769297,7.7501893,-7.880719e+36,1,2,0,0,0,1,4,1,0,0,0,0,3,4
253,8.413614,15.632553,-19.506756,12.809984,10.173491,-8.992865,4.316729,6.260041,-8.340689,7.6002316,11.164868,-8.290813,-7.237156,7.724547,-1.8422278,7.724547,-1.238728,3.7271297,5.6913843,8.24744,6.6938686,8.466836,6.144839,-5.671318,-5.5365415,-155.7079,-7.805695,8.232844,9.840145,9.190915,-7.880719e+36,0,0,1,0,0,0,1,0,0,0,0,0,0,0
254,10.494464,3.7104714,-16.834513,8.093286,7.968843,-7.7461596,4.0383744,5.251156,-6.7189217,9.358633,14.205172,-7.0989633,-5.427139,9.530856,-2.5230966,9.530856,-0.14121172,2.8368564,4.9501357,10.941561,9.570138,12.011864,7.12683,-7.7226114,-6.889367,-146.67336,-9.098541,9.314523,12.396383,11.017727,-7.880719e+36,0,0,5,2,0,1,8,0,0,0,0,0,0,0
255,-2.7160046,-7.943555,-21.866436,-0.7368553,-9.160629,1.0887316,0.30266052,-7.962224,5.32507,-0.079795726,3.8896642,3.2355788,1.0615953,1.7257409,-0.034908164,1.7257409,6.242219,-2.5255852,-1.2964679,3.1555767,-3.477871,-3.1574032,3.3888283,6.4735146,0.894242,-146.5142,7.9319863,-0.31248188,1.8280134,2.8157299,-7.880719e+36,0,2,0,0,0,0,2,0,0,0,0,0,0,0
256,-11.795946,-7.5884414,-28.748276,-10.7901125,-10.301193,4.1595144,-6.4913793,-11.840573,6.3832817,-4.6647253,-5.6998134,0.80425215,1.2453916,-2.3660045,-12.683582,-2.3660045,9.465317,-8.60376,-6.3855424,-9.187221,-6.3176374,-9.3106575,-8.746034,12.820621,6.4221425,-144.48277,8.341819,-8.100592,-5.8545513,-5.683955,-7.880719e+36,1,1,1,0,0,0,3,1,0,0,0,0,0,1
257,-1.4072235,3.4231539,-28.275782,-9.227927,-3.3749702,6.0944514,-10.843831,0.49485907,-9.194504,-10.870063,-7.944015,3.9850147,5.6287103,-2.8259645,-9.449804,-2.8259645,8.198873,-6.967681,-3.1022696,-6.4980035,-4.989249,-8.735001,0.4993135,0.121702,8.990873,-145.30235,14.23834,-0.6993466,-10.694272,-8.346689,1.4185293e+38,2,0,8,0,0,0,10,2,0,0,0,0,0,2
258,9.698244,16.051556,-19.86408,8.362024,10.080399,-9.085842,3.1962764,4.669675,-8.021244,6.8480415,10.526717,-3.7686758,10.818147,8.668507,-17.92776,8.668507,-0.48715687,5.2078853,4.177373,7.7772894,7.0380893,7.495591,8.597371,-3.636551,-5.4910235,-141.7161,-6.8332043,7.4195495,9.408279,8.639355,-5.1667963e+21,0,3,0,0,1,0,4,0,2,0,0,0,0,2
259,-2.1835701,-9.142589,-24.41497,-1.1427683,-9.688536,-2.3871725,0.5773125,1.0382386,0.66433847,0.106060036,4.0406404,6.594039,-9.350041,1.7359724,0.03305419,1.7359724,6.363628,0.56113064,-1.4692616,2.386746,3.7309868,-3.1970396,3.556307,8.861121,0.7743443,-155.39809,5.864229,3.2218153,2.6450486,2.9272456,-7.880719e+36,9,8,1,0,5,0,23,15,4,0,0,0,0,19
260,-4.51173,0.24111846,-25.242788,4.186339,-0.2896034,-2.289535,-1.8211273,-7.8109126,5.0917196,-0.5386263,3.2635248,7.2631283,1.2058583,2.1112437,-4.37649,2.1112437,6.787495,7.991954,-1.5752939,-0.7648639,-0.58324033,-4.709657,-1.6142892,1.3988762,2.1372373,-161.50679,12.754484,-10.949072,1.9880824,2.658424,-7.880719e+36,27,41,5,0,19,6,98,57,55,0,0,0,4,116
261,-5.526802,-8.638251,105.97127,-4.3935475,-10.301139,4.97247,-8.867547,-10.16204,-2.0896015,-10.394375,-6.8415875,5.8609,-12.198788,-2.1974895,-6.767005,-2.1974895,-8.7149315,-7.0866957,-8.909343,-5.403836,-11.775875,-13.610935,-7.1980457,-0.5626527,9.514994,9856.275,15.67535,-1.0348955,-11.066174,-8.282506,-7.880719e+36,0,1,18,12,0,0,31,0,2,0,10,0,0,12
262,8.128309,16.971851,-21.11338,12.022426,9.692472,-5.816375,3.5322945,3.3381948,-5.703039,2.1542482,8.054414,-3.5387318,-9.912353,5.6757436,-0.6180925,5.6757436,-4.075031,3.4411695,2.4690876,2.982857,5.0407696,7.641365,4.1557975,6.7186375,0.9756975,-160.56996,-4.919706,7.404689,4.100211,4.2516203,-7.880719e+36,2,4,0,0,0,2,8,7,0,0,0,0,2,9
263,-3.2144854,2.5881267,105.69772,3.6878998,-3.637111,0.37422127,-1.6234589,-8.998659,-9.054413,-7.7695594,-4.2154183,7.7508507,-3.1692367,0.22587281,-11.177357,0.22587281,-9.105123,8.656487,-10.935192,-5.6959167,-6.8574195,1.8316414,-2.7975543,4.991419,-0.20139027,-150.61342,-0.54742473,-11.837461,-8.512124,-1.0346622,-7.880719e+36,0,0,1,0,0,0,1,0,0,0,0,0,0,0
264,-2.0888665,-7.943555,-24.605865,3.1539476,-10.300833,-2.507312,0.8131939,-7.614503,-5.79165,0.80423987,4.276148,-1.5258948,-8.203878,2.128263,0.7268426,2.128263,-7.5773587,0.45065552,0.29457158,2.7183993,3.836237,4.9524517,5.5464754,8.837021,0.64789325,-161.8256,5.8639326,3.7774673,3.0533507,3.1483157,-7.880719e+36,18,18,0,0,14,2,52,97,61,0,0,3,1,162
265,-6.1087127,5.823532,106.00238,-9.769992,1.1070108,2.518385,-5.5845475,0.39442822,2.8084254,-2.500868,-1.4899801,3.6588812,-6.656016,-3.3698175,-12.277737,-3.3698175,11.834444,-2.2206855,-6.867601,-11.8123255,-7.775321,-7.8567314,-7.8695245,1.0870653,2.8332787,-163.23497,9.920849,-3.5873606,-2.6125917,-2.3517172,-7.880719e+36,45,15,4,0,4,5,73,35,4,0,0,0,5,44
266,8.186574,-4.8254285,-19.11345,11.183458,1.367947,-9.118014,4.459762,8.672816,-6.498763,9.03007,11.925438,-6.0729485,11.463962,8.7372265,-2.3613544,8.7372265,-1.162143,4.136829,6.227865,9.420376,8.1750145,10.051997,6.654664,-6.426256,-7.4586253,-154.0611,-9.073239,9.911867,11.27425,10.432647,-7.880719e+36,1,3,1,0,0,0,5,0,9,0,0,0,0,9
267,10.701887,16.298002,105.395935,12.813036,10.016235,10.021233,2.6405473,8.79179,-8.031699,7.0165277,10.715105,10.450034,-6.5327973,7.634269,-1.2623819,7.634269,-0.57630485,3.7896006,3.722973,6.768819,6.379548,8.000591,6.302892,2.807638,-5.633063,-148.03455,-6.408986,6.826553,8.303378,8.976519,-7.880719e+36,2,3,0,0,2,0,7,2,1,0,0,0,0,3
